org_id,org_name,region,status,category_list,category_groups_list,founded_on,num_funding_rounds,total_funding_usd,employee_count,num_exits,age,founder_id,founder_name,founder_gender,investor_count,degree_type,institution_name,is_completed,subject,degree_category,subject_category,industry,funding_bucket
e8030154-e68f-4bb2-b154-e052abc1b354,Railz,Ontario,operating,"Developer APIs,Financial Services,FinTech,Software","Financial Services,Software",2020-04-09,3.0,15100000.0,51-100,0.0,3.0,12139b25-fbb3-8bac-fb83-74e72deeec55,Amitaabh Malhotra,male,13.0,Certificate,University of California Berkeley,True,Marketing,Diploma/Certificate,Business/Management,Financial Services,High
a0d31f48-c7ac-4cc2-a65f-f2ed9f49e85b,Unstoppable Finance,Berlin,operating,"Blockchain,Financial Services,FinTech","Financial Services,Other",2021-07-01,2.0,18084498.0,11-50,0.0,2.0,b9b83916-2717-aa8a-032f-309528e506b5,Peter Grosskopf,male,14.0,MScIS,University of Münster,False,Information Systems / Wirtschaftsinformatik,Master's Degree,Computer Science/IT,Financial Services,High
e3972f4a-8e58-4862-994c-80024f7a4016,BarRaiser,California,operating,"Human Resources,Information Technology,Online Portals","Administrative Services,Information Technology,Internet Services",2020-01-01,1.0,4200000.0,11-50,0.0,3.0,202f26f9-1368-d269-efc3-02ce8d052d5b,Avinash Saxena,male,2.0,unknown,Indian Institute of Technology Delhi,True,Engineering Physics,Unknown,Computer Science/IT,Design/Internet Services,Medium
b0806f59-f3ca-4135-9d23-d7aa924dd431,Olulo,Seoul-t'ukpyolsi,operating,"Automotive,Electronics","Consumer Electronics,Hardware,Transportation",2018-04-01,5.0,24157219.0,11-50,0.0,5.0,e64681b1-1d16-4a3b-9587-e2d911f8b2f8,Jinbok Lee,male,10.0,BS,Korea Advanced Institute of Science and Technology (KAIST),False,"Computer Science - Bioinformatics, Ontology, Text-Mining, NLP",Bachelor's Degree,Computer Science/IT,Hardware/Manufacturing,High
fb6ee013-04fb-4729-866b-129349965951,Bloomfield Robotics,Pennsylvania,operating,"Agriculture,AgTech,Artificial Intelligence,Farming,Horticulture,Information Services,Life Science,Machine Learning,Predictive Analytics","Agriculture and Farming,Artificial Intelligence,Biotechnology,Data and Analytics,Information Technology,Science and Engineering,Software",2019-06-24,12.0,16207684.0,11-50,0.0,4.0,8b996c76-6477-2554-4d25-b625fa680d80,Mark DeSantis,male,13.0,PhD,George Mason University,False,Public Policy,Doctoral Degree,Arts/Humanities,AI/Data Analytics,High
ba3b2c48-6d4a-4039-82ff-eb28bd6f1668,lakeFS,Tel Aviv,operating,"Analytics,Big Data,Information Technology,Open Source,Software","Data and Analytics,Information Technology,Software",2020-01-01,1.0,23000000.0,11-50,0.0,3.0,a9b09523-e61e-4ec5-ae50-8a77e15f7670,Einat Orr,female,3.0,BSc,Tel Aviv University,True,Mathematics and Computer Science,Bachelor's Degree,Computer Science/IT,AI/Data Analytics,High
2785894b-7c7c-4bd8-802a-d05349b66e97,suena,Hamburg,operating,"Energy,Energy Storage,Renewable Energy,SaaS,Software","Energy,Software,Sustainability",2021-10-06,3.0,1253507.0,11-50,0.0,2.0,4fe366bb-2177-4ff3-aecd-d209862920fc,Tom Witter,male,5.0,Degree,RWTH Aachen University,True,Computational Engineering Science,Bachelor's Degree,Computer Science/IT,Energy/Sustainability,Low
f8e43cd7-60ca-4786-8a17-e61f839c48e1,FUNDtastic,Jawa Tengah,operating,Enterprise Software,Software,2018-01-01,1.0,7700000.0,11-50,0.0,5.0,fba1f3c7-350a-4371-91ea-d7e24ef3b2b7,Medwin Susilo,male,2.0,Bachelor's degree,Binus University,True,Information Technology,Bachelor's Degree,Computer Science/IT,Software,Medium
a7844e66-289b-4f3d-acde-d2f575d86b43,Fluent Pet,California,operating,"Information Technology,Internet,Pet","Community and Lifestyle,Information Technology,Internet Services",2020-06-01,1.0,742514.0,11-50,0.0,3.0,fbd6b5e6-d00e-645a-6326-73fd8259577c,Leo Trottier,male,1.0,B.Sc,University of Toronto,False,Cognitive Science and A.I.,Bachelor's Degree,Computer Science/IT,Design/Internet Services,Low
09e8e8e4-5630-4e75-98aa-6f1dbecb0f4a,Onaroll,New York,operating,"Employee Benefits,Employment,Gamification,Hospitality,Software","Administrative Services,Gaming,Health Care,Professional Services,Software,Travel and Tourism",2019-01-01,3.0,20000000.0,11-50,0.0,4.0,2b5cf8f8-3e8c-82a0-e3b7-092acb94dbca,Zach Newburgh,male,6.0,Immersive,Flatiron School,False,Full Stack Web Development,Master's Degree,Computer Science/IT,Health Care,High
2692e93a-a7b9-4bc7-93c7-827c43246a83,Mekanika,Brussels Hoofdstedelijk Gewest,operating,Manufacturing,Manufacturing,2019-12-20,3.0,1657778.0,11-50,0.0,4.0,99426a69-c6ca-40cc-95b9-792cf9e3843f,Maxime Gravet,male,0.0,Bachelor's degree,University of Brussels,True,Electromechanical Engineering,Bachelor's Degree,Engineering,Hardware/Manufacturing,Low
199f0712-595c-4449-ac76-5299327cb9f3,Rapid Robotics,California,operating,"Industrial Automation,Manufacturing,Robotics","Hardware,Manufacturing,Science and Engineering,Software",2019-01-01,4.0,54200000.0,11-50,0.0,4.0,95c08b28-268d-9098-1665-c6736ad9b636,Jesse Myers,male,13.0,BS,Brown University,True,Mathematics and Computer Science,Bachelor's Degree,Computer Science/IT,Hardware/Manufacturing,Very High
3cfb352e-17da-4776-9538-545ed48ee148,Khepra,California,operating,"Consumer Electronics,Electronics,Energy,Fuel,Renewable Energy","Consumer Electronics,Energy,Hardware,Sustainability",2019-01-01,3.0,250000.0,51-100,0.0,4.0,861e91a8-7027-41c6-bda1-e6ee222dfa21,Michael Kadonoff,male,8.0,Technologist Diploma,Yorkville University,True,Electronics Engineering,Master's Degree,Computer Science/IT,Hardware/Manufacturing,Low
ec3d36fb-c0b4-431e-b9df-373ce05b51b1,MediQuo,Catalonia,operating,"Apps,Health Care,Health Diagnostics,Hospital,Medical,mHealth,Software","Apps,Health Care,Mobile,Software",2018-01-01,6.0,8775539.0,11-50,0.0,5.0,0824c227-2dae-d6b9-73ea-b1674ccf5618,Guillem Serra,male,10.0,Master,Polytechnic University of Catalonia,True,Mathematics Engineering,Master's Degree,Computer Science/IT,Health Care,Medium
09e8e8e4-5630-4e75-98aa-6f1dbecb0f4a,Onaroll,New York,operating,"Employee Benefits,Employment,Gamification,Hospitality,Software","Administrative Services,Gaming,Health Care,Professional Services,Software,Travel and Tourism",2019-01-01,3.0,20000000.0,11-50,0.0,4.0,5ff85287-e920-4dc7-bb35-a34ab4e48b34,Pete Ginsberg,male,6.0,Degree,Yale University,False,American Studies (American Technology),Bachelor's Degree,Computer Science/IT,Health Care,High
2d5e7e97-85b6-47a2-b2d4-3154be0ce1a2,GREENFIELD,Kansas,operating,"Agriculture,Robotics","Agriculture and Farming,Hardware,Science and Engineering,Software",2018-01-01,4.0,5059607.0,11-50,0.0,5.0,d4133d93-1047-d546-49d2-252edf7df56f,Carl Sutter,male,3.0,M.S.,University of Southern California,False,Electrical Engineering,Master's Degree,Engineering,Agriculture and Farming,Medium
13625d16-a3cd-4a1c-b0ab-3d353d539cec,LifeRaft,California,operating,"Finance,Health Care,Insurance,InsurTech","Financial Services,Health Care",2020-01-01,1.0,3500000.0,11-50,0.0,3.0,6a89c543-01f8-923e-9f8f-90dea8f3f4dd,Ian Blumenfeld,male,3.0,unknown,University of Toronto,False,unknown,Unknown,Other,Financial Services,Medium
90b6d75e-94e3-4b2a-bd2f-e6684c9b6c39,Humanity,Massachusetts,operating,"Health Care,Medical,mHealth,Personal Health,Wellness","Health Care,Mobile",2019-01-01,3.0,5000000.0,11-50,0.0,4.0,13092d89-9ddd-046a-1bfb-57dbdf6f1e14,Peter Ward,male,19.0,unknown,University of Cambridge,True,Entrepreneurship,Unknown,Business/Management,Health Care,Medium
ff6d23c0-4f55-4b88-b7a7-52e43809fe85,Tiveni,California,operating,"Information Technology,Robotics","Hardware,Information Technology,Science and Engineering,Software",2018-05-30,1.0,10000000.0,11-50,0.0,5.0,7507ef6f-4d71-34a1-5abf-9b5cdf09d9e7,Mike Miskovsky,male,0.0,MBA,Tuck School of Business at Dartmouth College,True,Business Administration,Bachelor's Degree,Business/Management,Hardware/Manufacturing,Medium
4abef0f4-b7cb-47bf-8851-515f0a8fcb1c,Fountain Life,Florida,operating,"Artificial Intelligence,Health Care,Medical,Wellness","Artificial Intelligence,Data and Analytics,Health Care,Science and Engineering,Software",2020-01-03,2.0,17140000.0,11-50,0.0,3.0,7e37dbf9-cc17-b5d4-25a4-aea262d1a391,Helen Messier,female,2.0,BS,University of Alberta,False,Honors in Genetics,Bachelor's Degree,Computer Science/IT,AI/Data Analytics,High
c4837f8c-755e-4cdc-829c-89b5419fca24,Troy Medicare,North Carolina,operating,"Big Data,Health Care,Health Insurance,Information Technology,InsurTech","Data and Analytics,Financial Services,Health Care,Information Technology",2019-01-01,5.0,36604331.0,51-100,0.0,4.0,35fc41ad-bd61-0ede-a0dd-3d6f4471943a,Lateef Jackson,male,9.0,B.S.,University of North Carolina at Charlotte,True,Computer Science,Bachelor's Degree,Computer Science/IT,AI/Data Analytics,High
d4f5e6d7-bb16-4eef-b2e0-2a81db05238e,Vuihoc.vn,NA - Vietnam,operating,"E-Learning,EdTech,Education,Language Learning","Education,Software",2019-01-01,2.0,2000000.0,51-100,0.0,4.0,8256e2c2-1780-4a95-9f9a-acce22050fb4,Lam Do,male,7.0,Bachelor's degree,Kyiv Polytechnic Institute,True,Automation Engineer Technology/Technician,Bachelor's Degree,Computer Science/IT,Education,Low
c1f68aa0-30b4-4f39-9945-4456015a5bd2,Belay,Pennsylvania,operating,"Financial Services,FinTech,InsurTech",Financial Services,2020-03-01,3.0,4995000.0,11-50,0.0,3.0,b3e65d84-6b01-4c90-84bc-ed348f151f72,Jacob Parish,male,1.0,BS,University of Chicago,True,Mathematics and Computer Science,Bachelor's Degree,Computer Science/IT,Financial Services,Medium
a6668909-b5c8-40a4-b737-011a1cf7a93b,Vibrant Planet,Nevada,operating,"Cloud Data Services,Environmental Consulting,Information Technology","Information Technology,Internet Services,Professional Services",2020-01-01,4.0,15750000.0,11-50,0.0,3.0,bea83301-0588-4710-341f-301373ff62c9,Neil Hunt,male,4.0,BS,Durham University,True,Computer Science and Electronics,Bachelor's Degree,Computer Science/IT,Design/Internet Services,High
ba3f6077-f6a7-41ad-bc15-568b9059f652,Virica Biotech,Ontario,operating,"Biotechnology,Health Care,Medical","Biotechnology,Health Care,Science and Engineering",2018-01-01,3.0,499999.0,11-50,0.0,5.0,8b95ee9d-421f-46d8-acfc-c1dc1b34b1ff,Beth Thompson Webb,female,2.0,"BS, BA,",Indiana University Bloomington,True,"Biology, Business",Bachelor's Degree,Business/Management,Health Care,Low
9ebcd4f6-76f1-40c9-9282-4e9a802a6e58,Simplified,California,operating,"Apps,B2B,Collaboration,Marketing,Software","Apps,Other,Sales and Marketing,Software",2020-10-20,2.0,10700000.0,11-50,0.0,3.0,238a1ed2-a5bd-4616-118d-700e144d39eb,Koustubha Deshpande,male,20.0,B.E,Maharashtra Institute of Technology,True,Computer Science,Bachelor's Degree,Computer Science/IT,Commerce and Shopping,High
9cf0ffa0-267f-46fe-9a0f-7d4d11e9f8db,specter automation,Nordrhein-Westfalen,operating,"Construction,Enterprise Software,SaaS,Software","Real Estate,Software",2021-05-12,2.0,2932383.0,11-50,0.0,2.0,ff6c266b-3f9c-4408-b90b-e559621f9103,Moritz Cremer,male,4.0,Nanodegree,Udacity,True,Self-Driving Car Engineer,Bachelor's Degree,Engineering,Real Estate,Medium
a7b2d640-489c-483c-8ca8-524405f17c4c,Boom Games,Istanbul,operating,"Casual Games,Online Games,Video Games",Gaming,2020-06-17,2.0,2010693.0,11-50,0.0,3.0,9827a9b7-9877-426f-ae4e-08c11ab79f7e,Burak Kesepara,male,2.0,Bachelor's Degree,Marmara University,True,"Business Administration, Management and Operations",Bachelor's Degree,Business/Management,Gaming,Medium
95430dc9-167b-4d1a-9502-fdd10a5621b2,FULLFILL,California,operating,"Health Care,Wellness",Health Care,2019-01-01,2.0,9840000.0,11-50,0.0,4.0,03257d05-b12f-682b-974c-bd36313f5640,Janis Jibrin,female,12.0,BS,Georgetown University,False,Foreign Service,Bachelor's Degree,Arts/Humanities,Health Care,Medium
cdbaf47d-ab3d-4ddf-a903-b8bba67a8463,Monaverse,Florida,operating,"3D Technology,Art,Augmented Reality,Blockchain,Cryptocurrency,Ethereum,Software,Virtual Reality","Financial Services,Hardware,Media and Entertainment,Other,Payments,Software",2021-06-14,2.0,16600000.0,11-50,0.0,2.0,3d1e7367-dc54-4e19-b506-16ee1ddf0e22,Justin Melillo,male,25.0,Bachelor of Fine Arts (BFA),School of Visual Arts,False,"Computer Art, Computer Animation, and Visual Effects",Bachelor's Degree,Computer Science/IT,Financial Services,High
4f5e7023-1fb4-48d1-80a6-027b584d74a7,Prifina,California,operating,"Artificial Intelligence,Cloud Computing,Developer APIs,Developer Platform,Developer Tools,Open Source,Personal Health,Private Cloud,Software,Wellness","Artificial Intelligence,Data and Analytics,Hardware,Health Care,Information Technology,Internet Services,Science and Engineering,Software",2019-01-01,4.0,1300000.0,11-50,0.0,4.0,c6b74dca-a728-ad2b-b2ec-9f8ccaf94e5e,Paulius Jurcys,male,2.0,PhD,Kyushu University,True,Law,Doctoral Degree,Arts/Humanities,AI/Data Analytics,Low
267c56d2-7aec-43ce-99c5-a19a365da5f0,uDroppy,California,operating,"E-Commerce,Marketplace,SaaS,Software","Commerce and Shopping,Software",2018-03-01,4.0,2425500.0,11-50,0.0,5.0,9382a079-84aa-47ac-8ce3-aff54ef79adf,Luca Borreani,male,10.0,Double Degree,Queen's University,True,International Business,Bachelor's Degree,Business/Management,Commerce and Shopping,Medium
325a0a55-f81f-4282-ab41-efc9d1daacec,Heir,California,operating,"Consulting,Information Technology,Software","Information Technology,Professional Services,Software",2021-01-01,1.0,10000000.0,11-50,0.0,2.0,3cb56cc3-e94a-48bf-9e17-1a28b2732261,Jeron Smith,male,4.0,M.S.,City University of New York,False,Digital Resource Management,Master's Degree,Computer Science/IT,Software,Medium
747701e6-1ca0-4c7f-bad7-d3494ffcacb7,Continuum,California,operating,"Blockchain,Education","Education,Other",2022-01-01,1.0,1500000.0,11-50,0.0,1.0,0771b01b-f497-bd8f-de61-09775f74ca3a,Jason Curry,male,6.0,Dropped out to join an energy startup,Milwaukee School of Engineering,True,Software Engineering,Others,Computer Science/IT,Education,Low
05fa3272-1579-4e1c-a011-5dff7d60c072,"AdLunam, Inc.",New York,operating,"Blockchain,Cryptocurrency","Financial Services,Other,Payments,Software",2021-01-01,1.0,2500000.0,11-50,0.0,2.0,1c8a84fa-f2bf-42c5-aeb6-92cfa58081ab,Nadja Bester,female,11.0,B. Psych,University of South Africa,True,Psychology,Bachelor's Degree,Arts/Humanities,Financial Services,Medium
db2572ed-30da-44a6-b3a2-c333792dc56b,Wugen,Missouri,operating,"Biotechnology,Therapeutics","Biotechnology,Health Care,Science and Engineering",2018-01-01,2.0,172000000.0,51-100,0.0,5.0,5c4eeaa3-ab74-90b7-3d1a-3123a56bde0c,Kumar Srinivasan,male,12.0,MBA,The University of Chicago Booth School of Business,True,Finance and Strategy,Bachelor's Degree,Economics/Finance,Health Care,Very High
3a9006de-1e2b-4aa0-9771-c36f807bb8b7,Arize AI,California,operating,"Artificial Intelligence,Information Technology,Machine Learning,Software","Artificial Intelligence,Data and Analytics,Information Technology,Science and Engineering,Software",2020-01-01,4.0,61024999.0,51-100,0.0,3.0,a4ea1bef-b14e-4730-afd1-536d86321c95,Aparna Dhinakaran,female,13.0,Doctor of Philosophy - PhD,Cornell University,False,Computer Vision,Doctoral Degree,Computer Science/IT,AI/Data Analytics,Very High
e070d2f9-c272-4df0-b079-7c2696b5fe0e,DIA,Zug,operating,"Big Data,Blockchain,Data Mining,Database,Developer APIs,Finance,Software","Data and Analytics,Financial Services,Information Technology,Other,Software",2018-01-01,2.0,15000000.0,11-50,0.0,5.0,b332d72e-530e-4c2a-ab57-abf1a035afe2,Samuel Brack,male,4.0,B.Sc.,Humboldt University of Berlin,True,Computer Science,Bachelor's Degree,Computer Science/IT,AI/Data Analytics,High
fcc11d87-334d-4966-b014-1c3ead128d9a,Fitted,Idaho,operating,"B2B,Brand Marketing,Business Development,Software","Other,Professional Services,Sales and Marketing,Software",2019-01-01,1.0,3400000.0,11-50,0.0,4.0,f9e4f922-3098-4b0d-9ad0-e36801e6d82f,Glen Bentley,male,4.0,BS,Bryant University,True,Business Administrion,Bachelor's Degree,Business/Management,Commerce and Shopping,Medium
48135f0b-2c88-43bb-ba21-c65c06d25e2c,Magic Spoon,New York,operating,"Food and Beverage,Food Processing,Sales,Snack Food","Food and Beverage,Sales and Marketing",2019-01-01,3.0,120823111.0,51-100,0.0,4.0,92439106-c7f2-0c96-7170-3393e2214b40,Greg Sewitz,male,36.0,B.Sc.,Brown University,True,"Cognitive Neuroscience, English",Bachelor's Degree,Computer Science/IT,Commerce and Shopping,Very High
5cfa38ca-e9e1-7be2-96a1-054f805a8b9c,Livelife corp,Ontario,operating,"App Marketing,Mobile","Mobile,Sales and Marketing",2019-01-01,1.0,10000000.0,51-100,0.0,4.0,d7eb012e-a16f-b7c1-f244-0fc8c113fcbe,Mark Lewiss,male,0.0,unknown,University of Fribourg,True,Entrepreneurship (Innovation & Growth),Unknown,Business/Management,Commerce and Shopping,Medium
179d4022-f8fd-4666-b56a-51f644c03401,Stellar Health,New York,operating,"Apps,Health Care,Software","Apps,Health Care,Software",2018-01-01,3.0,75052332.0,51-100,0.0,5.0,0e3de207-a538-4fb9-8450-eb0ce5d078f7,Adam Gail,male,9.0,BS,University of Miami,True,Broadcast Journalism,Bachelor's Degree,Arts/Humanities,Health Care,Very High
f9f4a818-4a47-44f9-97b8-3b0e4df41b8f,Pandai,Kuala Lumpur,operating,"E-Learning,EdTech,Education,Primary Education,Secondary Education","Education,Software",2019-12-05,2.0,2030000.0,11-50,0.0,4.0,1661b80a-3090-4207-8d17-60629b404c82,Khairul Anwar Mohamad Zaki,male,7.0,B.Sc,Purdue University College of Engineering,True,Engineering,Bachelor's Degree,Engineering,Education,Medium
4691f83f-ef53-484d-91e3-61cdefee3f76,Open Forest Protocol,Zug,operating,"Blockchain,Environmental Consulting,Environmental Engineering","Other,Professional Services,Science and Engineering,Sustainability",2020-01-01,1.0,4080537.0,11-50,0.0,3.0,f68f66e8-5b93-4bef-994f-9c1d3882d188,Aureline Grange,female,8.0,Bachelor of Science (BS),University of Waterloo,True,"Exchange year, Environmental engineering",Bachelor's Degree,Engineering,Energy/Sustainability,Medium
e7ba15e1-8413-43d7-7bd5-d3988e0eb475,OutThink,England,operating,"Cyber Security,Education,Enterprise Software,Information Technology,Privacy,SaaS","Education,Information Technology,Privacy and Security,Software",2019-02-13,3.0,13803545.0,11-50,0.0,4.0,76b1b1e2-2979-4d14-ac53-96e163d37d5e,Simeon Mitev,male,8.0,Bachelor,American University in Bulgaria,True,Business Administartion,Bachelor's Degree,Business/Management,Education,High
4f84da3b-093a-f0ac-ae00-6d0753aa85ff,Yobs,California,operating,"Consumer Software,Developer APIs,Human Resources,Information Technology","Administrative Services,Information Technology,Software",2018-05-22,4.0,2350000.0,11-50,0.0,5.0,01195364-003d-be4a-1fd3-81d80e77686c,federico dubini,male,16.0,WBB Business,University of Southern California,True,International Business,Others,Business/Management,Software,Medium
b72fbc68-c331-47a4-93cb-5a6979c3686a,Hitch,Distrito Federal,operating,"Artificial Intelligence,Human Resources,Machine Learning,Recruiting,SaaS","Administrative Services,Artificial Intelligence,Data and Analytics,Professional Services,Science and Engineering,Software",2020-07-01,2.0,1550000.0,11-50,0.0,3.0,452a5fa2-65d9-467b-888d-c63525249828,José Miguel Arreola,male,11.0,Degree,Universidad Panamericana,True,"Mechatronics Engineering, Robothics, Software, Hardware, Electronics",Bachelor's Degree,Computer Science/IT,AI/Data Analytics,Low
fb76d3b3-5529-4fb3-82da-5423d7d19836,Meroxa,California,operating,"Analytics,Big Data,Business Intelligence,Cloud Data Services,Data Integration,Database,IT Infrastructure","Data and Analytics,Information Technology,Internet Services,Software",2019-10-01,4.0,19100000.0,11-50,0.0,4.0,b55e0bee-7e9f-d37e-518b-7d0ac4bd6be6,DeVaris Brown,male,23.0,B.S.,University of Illinois Urbana-Champaign,False,Math and Computer Science,Bachelor's Degree,Computer Science/IT,AI/Data Analytics,High
75923a3e-b9e8-428f-b7d9-ab86b5bd8d75,Solaires Entreprises Inc,British Columbia,operating,"CleanTech,Renewable Energy,Solar","Energy,Natural Resources,Sustainability",2020-02-01,1.0,3479900.0,11-50,0.0,3.0,60b6d5f6-0892-474b-849a-3f8d310c123f,Ernest Daddey,male,0.0,Bachelor of Science (B.Sc.),University of Greenwich,True,Materials Sciences,Bachelor's Degree,Engineering,Energy/Sustainability,Medium
45443885-20db-4c11-974a-d68083d61f5a,Tumble,California,operating,"Internet of Things,Laundry and Dry-cleaning,Mobile,Software","Clothing and Apparel,Internet Services,Mobile,Software",2019-06-24,3.0,8750500.0,11-50,0.0,4.0,55e487f8-c17f-fd02-64a9-c238b1bfde18,Bob Wall,male,9.0,BS,Shippensburg University of Pennsylvania,True,Computer Science,Bachelor's Degree,Computer Science/IT,Design/Internet Services,Medium
8f35fd81-80b3-44d8-a10f-d99258895bb0,Million on Mars,Texas,operating,"MMO Games,Online Games,PC Games,Serious Games",Gaming,2020-04-16,1.0,3500000.0,11-50,0.0,3.0,3cac1b34-8000-fe35-0b59-7b49dc7fdbc2,Erik Bethke,male,3.0,BS,University of Southern California,True,Aerospace Engineering,Bachelor's Degree,Engineering,Gaming,Medium
22175092-1973-424d-a208-392faf3c618f,ReturnSafe,Texas,operating,"Health Care,Security,Software","Health Care,Privacy and Security,Software",2020-01-01,2.0,3250000.0,11-50,0.0,3.0,dec6385a-af72-d6d5-d023-1393721436e7,Margaret Rimmler,female,4.0,M.B.A,The University of Texas at Austin,False,unknown,Bachelor's Degree,Other,Health Care,Medium
3f15a673-54f2-4b9d-b16a-8b963a9e6c76,SeaPay®,England,operating,"Banking,Financial Services,FinTech","Financial Services,Lending and Investments",2019-01-01,1.0,1164180.0,11-50,0.0,4.0,e28b4df6-b443-3516-fc5b-a59bfc03ce12,Alexander Dmitrenko,male,0.0,Licenciatura,University of Barcelona,False,Linguistics,Others,Computer Science/IT,Financial Services,Low
423d77ce-4e18-2c16-01ae-09e11d8fecef,Blindspot,New York,operating,"B2B,Big Data,Computer Vision,Outdoor Advertising,Real Time","Advertising,Data and Analytics,Hardware,Other,Sales and Marketing,Software",2018-01-04,2.0,1000000.0,11-50,0.0,5.0,8e46437b-04ec-40dd-8959-66e3865759f6,Abdel Wahed BENDAOUA,male,4.0,B. Tech,CPE Lyon,False,Engineering,Bachelor's Degree,Engineering,AI/Data Analytics,Low
ec30b079-338e-4bca-86b2-f54f26192222,PEGASI International,Region Metropolitana,operating,"Artificial Intelligence,Big Data,Electronic Health Record (EHR),Enterprise Resource Planning (ERP),Health Care,Information Technology,Software","Artificial Intelligence,Data and Analytics,Health Care,Information Technology,Science and Engineering,Software",2019-08-12,4.0,477000.0,11-50,0.0,4.0,afe2bbed-e8a9-4fb4-b2a7-080ee8dec06c,Luis Santiago,male,3.0,Bachelor,Central University of Venezuela,True,Social Communication,Bachelor's Degree,Arts/Humanities,AI/Data Analytics,Low
b1825cef-04b8-466e-b4b1-36276e057bf8,Stigg,Tel Aviv,operating,"Developer APIs,Infrastructure,Product Management,SaaS,Software","Other,Software",2021-01-01,1.0,6400000.0,11-50,0.0,2.0,2edf2988-3978-e182-b477-ac50ab96586b,Dor Sasson,male,9.0,B.A,Reichman University (IDC Herzliya),True,"Government, Business Administration and Middle East Studies",Bachelor's Degree,Business/Management,Software,Medium
a497c29c-97a0-48ad-bcf1-891565f35136,4Traderx,Delaware,operating,"Banking,Finance,Financial Services,FinTech,Marketplace","Commerce and Shopping,Financial Services,Lending and Investments",2021-01-01,1.0,148000.0,11-50,0.0,2.0,d789f8f3-2290-4f8f-9217-42bda19b67db,Henry Omezi,male,0.0,BS,Enugu State University of Science and Technology,True,Sociology,Bachelor's Degree,Arts/Humanities,Commerce and Shopping,Low
fcc39aed-dfa3-45ac-b56f-08932b73cb88,MYNE Homes,Berlin,operating,"Real Estate,Real Estate Investment,Rental Property","Financial Services,Real Estate",2021-01-01,2.0,23938847.0,11-50,0.0,2.0,deef2737-d636-4a85-9198-c91502b9ff8a,Moritz Vossenberg,male,12.0,BA,Humboldt University of Berlin,False,Computer Science and Business Administration,Bachelor's Degree,Computer Science/IT,Financial Services,High
c1bb7870-2af8-4462-a18d-480c2ba9b103,unitQ,California,operating,"Analytics,Artificial Intelligence,Machine Learning,Quality Assurance,SaaS,Software","Artificial Intelligence,Data and Analytics,Professional Services,Science and Engineering,Software",2018-01-01,3.0,41000000.0,11-50,0.0,5.0,1c3efabf-1d79-8fca-f928-6eda0c5b3886,Niklas Lindstrom,male,12.0,B.S,Simon Fraser University,True,Computer Science,Bachelor's Degree,Computer Science/IT,AI/Data Analytics,High
604c337d-121f-475d-97e4-6f7121059f1d,Blockstars,California,operating,"Blockchain,Software","Other,Software",2021-01-01,1.0,500000.0,11-50,0.0,2.0,ad03229c-f8a1-fde5-ad2d-4fdb6659f211,Niko Vuori,male,0.0,MBA,"UC Berkeley, Haas Business School",True,Entrepreneurship,Bachelor's Degree,Business/Management,Software,Low
08417dc8-5218-40e4-9b2c-4a616cbe7a55,Cut+Dry,California,operating,Hospitality,Travel and Tourism,2019-01-01,4.0,750000.0,11-50,0.0,4.0,dbc31189-cf7b-d60e-f016-688ebb5a084e,Mani Kulasooriya,male,4.0,MBA,Vanderbilt University,True,unknown,Bachelor's Degree,Other,Other,Low
d64addd8-69fc-48a6-9be4-cc6d4afb9855,Katonic.ai,New South Wales,operating,"Analytics,Artificial Intelligence,Enterprise Software,Machine Learning,Predictive Analytics,SaaS","Artificial Intelligence,Data and Analytics,Science and Engineering,Software",2020-04-08,2.0,1277202.0,11-50,0.0,3.0,832f64b8-9565-4c11-b714-bec243fb91c3,Siddharth Satyam,male,2.0,B.Tech,Manipal Institute of Technology,True,Civil,Bachelor's Degree,Engineering,AI/Data Analytics,Low
8e5eef4a-97dd-4b3c-a6dd-260c74905d94,Magnify,Washington,operating,"Artificial Intelligence,Machine Learning,Software","Artificial Intelligence,Data and Analytics,Science and Engineering,Software",2021-10-01,1.0,6000000.0,11-50,0.0,2.0,1e8e8cea-9452-475b-b6c0-9a0685df48ce,Stuart Paterson,male,7.0,PhD,University of Glasgow,True,Experimental Particle Physics,Doctoral Degree,Computer Science/IT,AI/Data Analytics,Medium
d8f20a7a-f11f-47eb-b248-2de6c245f65d,Aquagga,Washington,operating,"CleanTech,Environmental Engineering,Industrial Engineering,Water,Water Purification","Manufacturing,Natural Resources,Science and Engineering,Sustainability",2019-08-01,12.0,4404000.0,11-50,0.0,4.0,ed6e3cf7-2ae9-3812-d642-0a458de86631,Nigel Sharp,male,10.0,B.Eng,King's College London,True,Mechanical Engineering,Bachelor's Degree,Engineering,Hardware/Manufacturing,Medium
f89d4416-ac67-4b26-a029-ef28d438044b,American Solar Repair,New York,operating,"Building Maintenance,Service Industry,Solar","Energy,Natural Resources,Other,Real Estate,Sustainability",2020-06-01,2.0,1975000.0,11-50,0.0,3.0,f6575518-78e7-409f-a4d3-e9aaa9c279c2,Matthew Messer,male,0.0,BSBA,Boston University Questrom School of Business,True,Operations Management & Technology,Bachelor's Degree,Computer Science/IT,Real Estate,Low
